,train_RMSE,train_MAE,train_R2,valid_RMSE,valid_MAE,valid_R2
1,5.911413669586182,4.751054286956787,-3253.792724609375,5.823986053466797,4.689574241638184,-3738.42822265625
2,5.709277629852295,4.534761905670166,-1117.9437255859375,5.566547393798828,4.41256856918335,-1074.69287109375
3,5.396634101867676,4.208664417266846,-346.4283752441406,5.184568881988525,4.012223720550537,-345.2712707519531
4,4.997328281402588,3.8027191162109375,-142.93988037109375,4.746492385864258,3.5775818824768066,-149.19544982910156
5,4.5874714851379395,3.3952298164367676,-77.56056213378906,4.361786365509033,3.1991755962371826,-87.92377471923828
6,4.269330024719238,3.1134355068206787,-62.00043869018555,4.106334686279297,2.9805047512054443,-78.29765319824219
7,4.093184947967529,2.961371898651123,-69.19265747070312,3.9900448322296143,2.8793673515319824,-89.96656036376953
8,4.015683174133301,2.8948235511779785,-90.43205261230469,3.944859027862549,2.8404204845428467,-115.6890640258789
9,3.980731248855591,2.8714075088500977,-121.53404998779297,3.9213197231292725,2.8236513137817383,-156.84568786621094
10,3.9577653408050537,2.8539085388183594,-163.2270050048828,3.90351939201355,2.812917709350586,-210.97633361816406
11,3.9400322437286377,2.840376615524292,-223.98135375976562,3.8894689083099365,2.8051624298095703,-286.33709716796875
12,3.9257423877716064,2.835822343826294,-298.038330078125,3.8787035942077637,2.7970731258392334,-390.1003723144531
13,3.9128477573394775,2.8298473358154297,-405.225341796875,3.8683934211730957,2.791966438293457,-535.116943359375
14,3.9023306369781494,2.8198909759521484,-570.6979370117188,3.8597264289855957,2.7858877182006836,-742.3785400390625
15,3.892054557800293,2.813138246536255,-789.7726440429688,3.8521084785461426,2.7800452709198,-1022.8255615234375
16,3.8837368488311768,2.807837724685669,-1028.313232421875,3.8448474407196045,2.7742972373962402,-1411.638427734375
17,3.8746140003204346,2.801891565322876,-1390.7122802734375,3.8369452953338623,2.7697348594665527,-1805.5577392578125
18,3.866575241088867,2.7914698123931885,-1777.83056640625,3.8286314010620117,2.764289617538452,-2096.54150390625
19,3.8566203117370605,2.7871251106262207,-1948.670654296875,3.818190336227417,2.7591469287872314,-1999.305908203125
20,3.8461318016052246,2.779310941696167,-1601.6300048828125,3.8077313899993896,2.7509877681732178,-1544.86865234375
