,train_RMSE,train_MAE,train_R2,valid_RMSE,valid_MAE,valid_R2
1,5.895429611206055,4.757256031036377,-13931.390625,5.7962646484375,4.631135940551758,-51475.7265625
2,5.753750324249268,4.608236789703369,-6128.1748046875,5.628787517547607,4.449997901916504,-14935.9345703125
3,5.527369022369385,4.369497299194336,-1658.436279296875,5.326730251312256,4.130812168121338,-3896.598876953125
4,5.110630512237549,3.93953013420105,-392.09698486328125,4.812002182006836,3.6068289279937744,-1081.0103759765625
5,4.548292636871338,3.3772132396698,-168.864990234375,4.259511470794678,3.0563056468963623,-496.37347412109375
6,4.093024730682373,2.9516348838806152,-148.61656188964844,3.940147876739502,2.7689051628112793,-381.0500183105469
7,3.8892288208007812,2.797469139099121,-267.0534973144531,3.8456544876098633,2.7154150009155273,-376.09771728515625
8,3.834562301635742,2.78080677986145,-371.6571960449219,3.8196890354156494,2.712198495864868,-358.36285400390625
9,3.814011812210083,2.777243137359619,-350.75640869140625,3.798828363418579,2.6979851722717285,-268.7992248535156
10,3.7871346473693848,2.7575247287750244,-216.69052124023438,3.766869068145752,2.6761128902435303,-155.72044372558594
11,3.7553904056549072,2.7426581382751465,-124.76165771484375,3.735445261001587,2.6581313610076904,-95.90624237060547
12,3.7246921062469482,2.7232754230499268,-77.61111450195312,3.702763557434082,2.6378350257873535,-61.56733703613281
13,3.6897165775299072,2.7045750617980957,-51.29668045043945,3.6656625270843506,2.622199535369873,-41.4283332824707
14,3.6512908935546875,2.689117670059204,-34.2406005859375,3.6245458126068115,2.59995174407959,-27.43415069580078
15,3.6097230911254883,2.666193962097168,-22.911457061767578,3.5805044174194336,2.574352264404297,-18.533449172973633
16,3.5650386810302734,2.6416971683502197,-15.696067810058594,3.532597780227661,2.55324125289917,-12.986114501953125
17,3.517951250076294,2.623505115509033,-11.375842094421387,3.484433650970459,2.538259983062744,-9.359697341918945
18,3.472705841064453,2.6105709075927734,-8.193894386291504,3.440864324569702,2.521094799041748,-7.007484436035156
19,3.432610034942627,2.5903027057647705,-6.366901397705078,3.4016287326812744,2.5032637119293213,-5.498088359832764
20,3.3951897621154785,2.5740673542022705,-4.995234489440918,3.367309331893921,2.489349842071533,-4.502877235412598
