,train_RMSE,train_MAE,train_R2,valid_RMSE,valid_MAE,valid_R2
1,4.73145866394043,3.565053701400757,-4.704543590545654,3.7861642837524414,2.6804869174957275,-294.69866943359375
2,3.7212135791778564,2.7362706661224365,-74.70848846435547,3.6310863494873047,2.601228952407837,-36.73511505126953
3,3.4546568393707275,2.5745174884796143,-3.6458120346069336,3.3389790058135986,2.4453704357147217,-1.751619815826416
4,3.306642532348633,2.4801597595214844,-2.168505907058716,3.2323150634765625,2.334296703338623,-1.7685821056365967
5,3.1335625648498535,2.30293345451355,-1.5932040214538574,3.0106799602508545,2.109281539916992,-1.2709202766418457
6,2.9034392833709717,2.1351842880249023,-0.6528065204620361,2.8879034519195557,2.047978639602661,-0.548241376876831
7,2.776240587234497,2.0566771030426025,-0.28750622272491455,2.6837170124053955,1.94206702709198,-0.19156646728515625
8,2.640138626098633,1.9747120141983032,-0.08131444454193115,2.5650854110717773,1.9187206029891968,0.1301361322402954
9,2.4776058197021484,1.8941986560821533,0.17438673973083496,2.3545970916748047,1.8026326894760132,0.29807382822036743
10,2.350518226623535,1.8213379383087158,0.3320145010948181,2.195523738861084,1.714011311531067,0.4514302611351013
11,2.231471061706543,1.746671199798584,0.4593241810798645,2.106649160385132,1.6500884294509888,0.5854811668395996
12,2.112278461456299,1.6597273349761963,0.5396662950515747,2.006007432937622,1.556421160697937,0.5584428310394287
13,2.0421478748321533,1.611139178276062,0.5899254679679871,1.9228743314743042,1.5135871171951294,0.6717917919158936
14,1.967093586921692,1.5537539720535278,0.6439573764801025,1.8680453300476074,1.4857978820800781,0.6775500774383545
15,1.8821585178375244,1.4871480464935303,0.6814361810684204,1.7721452713012695,1.4147707223892212,0.7199723720550537
16,1.8084297180175781,1.4357061386108398,0.7183390259742737,1.7377468347549438,1.3977084159851074,0.7630867958068848
17,1.7192991971969604,1.3729652166366577,0.743980884552002,1.7561922073364258,1.413681149482727,0.7757640480995178
18,1.6444132328033447,1.3153966665267944,0.7775192260742188,1.5807490348815918,1.2816957235336304,0.7929829359054565
19,1.5500870943069458,1.2350050210952759,0.8065267205238342,1.679645299911499,1.3652023077011108,0.7948190569877625
20,1.519948124885559,1.206798791885376,0.8127686381340027,1.42375910282135,1.142433762550354,0.8381161689758301
