,train_RMSE,train_MAE,train_R2,valid_RMSE,valid_MAE,valid_R2
1,5.647866249084473,4.478960990905762,-4861.21484375,5.574930667877197,4.435549259185791,-16226.3974609375
2,5.464104175567627,4.289069652557373,-3116.09375,5.355154514312744,4.203179359436035,-19000.73828125
3,5.171445846557617,3.9834985733032227,-820.0448608398438,4.942621231079102,3.7780637741088867,-165976.21875
4,4.6313347816467285,3.433255195617676,-157.44859313964844,4.282087326049805,3.116245746612549,-1802.08642578125
5,4.107634544372559,2.945911407470703,-142.4792938232422,3.9450199604034424,2.8286499977111816,-744.19287109375
6,3.9344699382781982,2.816115617752075,-377.5905456542969,3.873197078704834,2.786541700363159,-1066.96728515625
7,3.895063638687134,2.806572437286377,-1197.2110595703125,3.8501248359680176,2.7788264751434326,-3152.244873046875
8,3.8721091747283936,2.7967324256896973,-4738.3857421875,3.8301351070404053,2.7675375938415527,-11649.8203125
9,3.8461050987243652,2.7805211544036865,-1937.080810546875,3.804090738296509,2.7579424381256104,-1251.04248046875
10,3.8170268535614014,2.7687735557556152,-556.5819091796875,3.782467842102051,2.747781276702881,-350.67498779296875
11,3.7906785011291504,2.752606153488159,-218.26608276367188,3.7579081058502197,2.7436394691467285,-169.10496520996094
12,3.7625648975372314,2.746915102005005,-117.66431427001953,3.734205484390259,2.738856077194214,-96.79588317871094
13,3.733037233352661,2.7408556938171387,-69.97864532470703,3.708578586578369,2.7279040813446045,-58.792667388916016
14,3.693410873413086,2.714601516723633,-44.50808334350586,3.6514840126037598,2.695492744445801,-35.56208419799805
15,3.5673182010650635,2.62083101272583,-19.90304183959961,3.4594950675964355,2.564602851867676,-11.079825401306152
16,3.388587713241577,2.499455690383911,-7.640107154846191,3.3697564601898193,2.5243582725524902,-5.7868876457214355
17,3.3005259037017822,2.4341063499450684,-4.737173557281494,3.3114969730377197,2.4858670234680176,-4.158021450042725
18,3.232661247253418,2.382781744003296,-3.2995948791503906,3.2335050106048584,2.4332985877990723,-3.106140613555908
19,3.172041654586792,2.3401925563812256,-2.49466872215271,3.177826166152954,2.3907439708709717,-2.2635912895202637
20,3.1103873252868652,2.2887988090515137,-1.9136011600494385,3.1263041496276855,2.353804111480713,-1.787992238998413
